line,label
no más bien más bien que no ninguno de nosotros ha sufrido ningún robo amenazas así como he escuchado alguna alguna vez le escuché a mi hijo me contó que una de sus compañeras le habían asaltado en el prado de repente se aparece uno y le muestra el cuchillo entonces la persona tiene que entregarle no le queda más que entregar todo lo que tiene incluso se ha pasado eso en plena luz del día pero más bien gracias a dios a ninguno de nosotros nos ha pasado eso por el momento no y no me gustaría tampoco que les pase a ninguno de mis hijos yo les digo que se cuiden todos los días recomiendo eso que no anden hasta tarde que se cuiden que se fijen con quién que elijan bien sus amigos porque incluso a veces los amigos son los que roban ya no hay confianza en nadie,lapaz
como un accidente o algo así o enfermedad,lapaz
no no más bien no ha pasado eso un accidente accidentes leves sí he tenido pero que no ha pasado a mayores un choque una vez el minibús que estábamos yendo con cuando mi hijo era un poco más pequeño estábamos subiendo la subida a mi casa ya casi llegando cuando de repente ha perdido el control el el minibusero y en plena subida se empezó a rodar o sea para atrás no y ha chocado pues a una c prácticamente se ha entrado a una casa sí ha sido un susto grande que hemos pasado con mi hijo porque estaba regresando estábamos regresando del parque y él tuvo un accidente y ese día se cayó de su patineta y encima nos nos hemos prácticamente sí nos hemos accidentado en ese minibús pero hemos recibido solo golpes fuertes y ha sido un susto grande que hemos pasado pero no ha pasado a mayores mayores consecuencias nadie más bien del minibús solo ha sido el golpe claro que el minibus ha quedado un poco mal pero eso ha sido un susto grande que hemos pasado los dos,lapaz
sí mi hijo mi hijo mayor sí ha tenido una vez un accidente una caída que ha costado se ha roto la cabeza por andar hasta tarde yo tanto le recomiendo que no ande tarde le digo que se recoja temprano y y ha tenido u se ha resbalado se había caído y se había golpeado la cabeza entonces el sí él ha tenido alguna experiencia puede decir traumática o másla trauma la que ha salido más traumada he sido yo creo por el susto que me ha hecho pasar esos momentos pero después solo ha sido eso nada más nada grave bueno ha sido un una cortadura de cabeza pero no ha pasado a mayores porque hubiera sido más terrible si si si la rotura de cabeza hubiera sido más más grande más bien le han sacado tomografía y no tenía nada nada grave nada de qué asustarse y ha sido un gran un gran susto que hemos pasado los tres ese día pero después ya está todo bien,lapaz
sí yo creo que ha un poco ya está más tranquilo ya no quiere salir me ha prometido que nunca más va a ser eso y lo está cumpliendo más bien está se ha asustado también él pero está bien está tranquilo nomás,lapaz
no personalmente no me gusta esa época es la época que menos me gusta porque últimamente se ha convertido en una fiesta muy comercial donde las diferencias sociales ahí sí que se sobresalen demasiado y la gente que tiene plata entonces es la que más se divierte digamos la que mejor pasa el tiempo este tiempo con regalos comidas pero la gente que no tiene la que sufre la que no me parece muy injusta estas esa fecha no no en lo personal no me gusta,lapaz
cuando era niña era diferente esperaba yo me acuerdo las navidades y y esperaba harto no pasaba parecía que no pasaba el tiempo como niño uno espera siempre navidad porque espera recibir regalos de de parte de los padres aunque sea algo pequeñito pero pero un niño siempre espera un regalo me acuerdo que sí me gustaba la navidad me gustaba mucho porque porque recibía regalos por eso me gustaba estar con la familia comer cosas ricas con mis hermanas eso era bonito la parte bonita pero últimamente ya no ya no es así es más comercial hay mucha mucha gente que tiene demasiado y otra gente que no tiene nada entonces por eso no nos gusta la navidad,lapaz
en en la fecha la fecha de navidad que es feriado sí nos reunimos con vamos a visitar a a la abuela a mi mamá ella es la que cocina siempre está acostumbrada a cocinar picana entonces ese día comimos la picana compartimos un poco con ella a veces no hay para regalar o últimamente estos años no hay no hay dinero extra para hacer regalos pero yo creo que el mejor regalo que uno puede dar es su comp la compañía el cariño el amor hacia nuestros familiares no importan ahora ya los regalos porque ya los chicos son grandes ya son jóvenes y entienden y también mi mamá entiende no que no se se lo puede uno no puede estar haciendo compras en este tiempo no se puede,lapaz
compartir también panetón con una tacita de chocolate con leche eso en el desayuno en la tarde bueno en el almuerzo comer la picana y en la noche a veces también lo mismo se repite porque mi mamá cocina harto para la el almuerzo y la cena entonces comemos eso incluso a veces hasta el día siguiente hasta que se aburran,lapaz
lamentablemente sólo se come en fechas de navidad solo en fechas de navidad comemos porque es una tradición no una tradición que tenemos cada boliviano en cada región comer la picana en otras regiones comen otra cosa pero se ha hecho una tradición comer solo en esas fechas aunque no debería ser así es una comida tan rica que deberíamos comer cuando un prepararla cuando uno se antoje pero no es así lamentablemente no es así,lapaz
otros hacen con carnes nosotros hacemos solo con carne de vaca y pollo porque hacer con cerdo y con cordero parece muy demasiado demasiado cargado de grasa entonces solo prepara mi mamá con esas carnes pollo y y carne carne de vaca después con verduras o choclo papa después no no estamos acostumbrados a ponerle tunta como otras personas otras personas le ponen tunta también ponen pasas pero lo más sencillo posible es como una sopa no una sopa muy rica,lapaz
sí el vino es la que le da el toque final un sabor especial siempre hay que ponerle un una copi no media copita de vino siempre hay que ponerle a la picana eso para que le dé su saborcito especial eso sí no tiene faltar,lapaz
bueno antes sí festejábamos año nuevo teníamos la costumbre de festejar pero pasa el tiempo y ya ya no ya no ya no da ganas de festejar porque el tiempo vuela tan rápido que no sé ya los años están pasando tan rápido que ya no parece ayer que fuer hubiera sido diciembre sin embargo ahora ya estamos en medio año y parece que mañana ya va a ser año nuevo,lapaz
comer comer lechón cuando se pueda porque a veces también no se puede o cocinar un pollo al horno o comprar comida de la ca de afuera específicamente no no hay un plato que que se haga ese día esp en especial,lapaz
no mi familia no es supersticiosa no está acostumbrada a hacer las cosas que hacen las demás personas como cambiarse de calzones el color del calzón subir gradas bajar gradas comer uvas después qué hacen agarran las maletas no no hacemos ninguna de esas tradiciones no creemos en ninguna de esas tradiciones porque desde niños mis padres nunca han creído entonces no nos han no nos hem no practicamos nada de eso,lapaz
no no creemos en en el horóscopo el karma no en nada de eso,lapaz
sí sí mucho no no no creemos en esas cosas bueno en particular yo creo en dios no no creo en la virgen los santos o en las tradiciones que tiene la ciudad de entity como la challa challa y después a ot otras personas he escuchado que hacen mesa para que les vaya bien en las oficinas también hacen eso pero en lo particular yo no creo en nada de eso cuestiones de creencias que también eso viene de de los padres no si tu padre nunca te han inculcado a celebrar esas tradiciones entonces no tienes por qué hacerlo porque no estás acostumbrada y y así va de generación en generación así mis abuelos mis padres no no celebraban nada de tradiciones que tienen costumbres nuestras la ciudad de entity entonces tampoco mis hijos van a hacer ni yo lo hago ni ellos tampoco,lapaz
sí sí hay tradiciones que son también ya graciosas que son a mi parecer ridículas a veces creer que quea ver por ejemplo hacen fumar a unas calaveras creer que las calaveras van a cuidar a mí me parece eso gracioso y también ridículo o hacer mesas en entity porque va a venir el muerto o el alma de la persona que que ha fallecido o cree en la pachamama pachamama esas cosas no nosotros no somos de creer en en ninguna de esas tradiciones que tiene el paceño en general especialmente,lapaz
ese día sí no estamos acostumbrados a comer salchichas esto ya también se ha vuelto una tradición en el paceño porque como antes se celebraba san juan de forma diferente en mi niñ mi niñez era costumbre realizar una fogata en el barrio donde viv uno vivía venía un vecino compartíamos unos ponches o algo de comer no eran hot dogs antes no no se comían hot dog sí se jugaba con con estrellitas con con juegos artificiales se saltaba sobre la fogata hacíamos cocer papa en la fogata en la fogata hacíamos cocer papa me acuerdo después cantábamos alrededor de la fogata era un tiempo bien bonito que se celebraba con las familias con los amigos porque se las fogatas se hacían en las en las calles entonces los vecinos venían se reunían había más compañerismo más unidad no como ahora no es como ahora ahora ya ha cambiado todo ya no no se puede confiar en nadie ya no se puede hacer entrar a nadie a tu casa hay que tener ahora mucho cuidado con qué clase de persona uno se junta o a quién haces entrar a tu casa no ya no están prohibidos mis hijos de hacer entrar extraños a la casa porque ya no hay confianza en nadie en nadie,lapaz
este fin de semana bueno todavía ir al mercado hacer compras ir también no da ganas de salir porque tanto frío está haciendo no da ganas ni de ir a una plaza ni de ir a ningún lugar porque el frio es está terrible como nunca antes ha pasado aquí en entity entonces no da ganas mucho de salir a la calle solamente estar en la casa lo más abrigado posible,lapaz
gracias a ti por las preguntas y espero que te ayude en lo que necesitas hasta pronto,lapaz
cómo está señorita buenas tardes yobien estoy bien che estoy ahorita bien,lapaz
ya pues,lapaz
ahorita yo vivo en pues aquí arriba en alto entity entity allá arriba villa entity más arriba no ve ahicitos yo vivo,lapaz
ahorita yo vivo pues ahí yaantes vivía más abajo más abajo vivía yo ahí más abajo por hospital por ahicitos yo vivía y luego de eso ya me he ido a vivirme una casita me he comprado allá arriba ya unos tres años siempre debo estar viviendo ahí ahí ya sí tres años siempre debe ser así siempre debe ser,lapaz
aah o sea cosa malos cosas no malos cosas,lapaz
aah auto no hay mucho autos cuesta conseguir sí siempre uta cuesta a veces tardo harto yo no hay hasta arriba abajo nomás quieren ir no quieren subir se consigue nomás pero de noche a veces no quieren subir así con un pasajerito están digamos hasta aquí nomás voy a ir me dicen después fucha tengo que subir a otro auto no te voy a no te voy a cobrar me dicen de ahí ya pero igual pues otro auto tengo que esperar cuesta un poquito eso es un poquito lo que no me gusta a mi no me gusta es es fregado a veces es peor tarde llego así fregado es,lapaz
habitado cómo qué vivo o sea es terrenito es todavíacomo te digo recién nomás he comprado yo hace un tiempito yahorita un cuartito nomás tengo así su su bañito cocinita así también también para plata es pues construir ahí sí pampita así este nomás es todavía bajito nomás es así es,lapaz
en casa el patio en el patio yo ahicito yo me siento solcito entra más bien pues ahí los domingos cuando descanso yo ahicitos me quedo ahí en el patio estoy sentado así ahí bonito también es pasa pasa pasa el sol ya me voy también a mi cuarto ya así después tampoco es grande pues chiquitito nomás también es mi casa no es no es gigante no hay caso donde ir sí,lapaz
yo no no estoy casado pero tengo un hijito tengo yo yo co con mi tengo mi señora concubinos también nomás somos no nos hemos casado todavía recién ya yo creo que de aquí a un tiempito también ya vamos a juntarnos y ya ya vamos a casarnos también ahorita yo vivo nomás también yo y un hijito tengo también ya y con eso ya me he juntado ya,lapaz
sí un hijito tengo,lapaz
ya fucha era pues fregado no chiquito fregado también es pues hay que cuidar mucho uuh a ver camina no ve hay que estar mirando pues se va a caer mi pit mi patio así este nomás es pues mi patio así tierra nomás es uno se revuelca futa todo sucio vuelve pues fucha grave es sí no es hay que cuidarle hay que estar mirando yo futa yo mi esposa es la que se encarga ya a veces voy a trabajar ya no le veo yo e ella me está contando este se ha caído este se ha caído así nomás varoncito fregado también es pues,lapaz
ya un día normal así yo más que todo trabajo albañil trabajo y voy a trabajar así por hay veces hay contratitos me llaman no ve para trabajar así voy pues así ahorita por ejemplo yo estoy trabajando aquí en valle hermoso allá arriba hay una casita están construyendo ahí estoy trabajando ahorita ahí estoy y ahí nomás también estoy trabajando voy trabajo vuelvo voy así hay trabajito nomás también ahorita ya está bien nomás sí hasta ahí trabajo na no eso nomás también,lapaz
fines de semana yo hasta a veces hasta a veces me quedo hasta las seis seis de la tarde estoy ahí trabajo me quedo a veces también ya mediodía también nos hacen soltar nomás también no hay material pa construir nos dejan de ahí ya también en la tarde vamos a comprar también pa la comida también hay que comprar también pues pa la wawa pa la comida para que haya comida en la semana también porque esas cositas hacemos domingo a veces yo ya quiero descansar nomás también un descansito así yo patio me quedo así estoy un rato también ya me miro tv también lunes otra vez también hay que volver pues hay que estar trabajo pesado también es cargar pesadito también es pues cansa también cuerpo,lapaz
noticia en tv pues en la tv en la tv yo miro noticia,lapaz
violencia familiar he visto che he visto no te voy a mentir he visto hasta tengo un amigo con el que trabajo feo le trata pues a su mujer fucha yo digo tal vez él ya tiene diez años así con ella viviendo yo también igualito puedo hacer yo no sé yo también tres años nomás estoy viviendo pues y no sé hay veces yo no yo no no soy yo me porto bien también no soy así pero yo a mi amigo veo pues trata mal a su mujer sí le riñe nomás de todo hasta por teléfono le llama le riñe nomás también aquí esta pues aquí está pues así futa yo a veces digo así seré no creo che digo yo así me quedo callado nomás pero ese ese caso también puedo ver pero en la tv también muestra también no ve lo que ha pegado a la mujer dicen no ve esas cosas dicen le ha pegado o le ha hecho esto y yo creo que hay nomás mucho mucho machismo mucho machismo del hombre no que quiere o sea no trata bien pues ya le le asusta a la mujer alguito no se hace caso ya también cuando toman también el hombre loco también de loco también ya pues empieza a ester tratar mal a la mujer ya y ahí ya en borrachera todavía es peor pues las peleas a veces no nos damos cuenta no ve hasta con entre mismos hombres a veces nos peleamos de borrachos igualito también es pues y así en borrachos también mismo también aquí en este en la familia también se pegan pues a veces también la mujer también discute también pues a lo que esta borracho discute feo también el hombre también peor también se se vuelve más loco más torpe pues y de ahí ya también ya ahí se pelean también grave sí he escuchado pero ahí hay harto caso también hay de eso sí,lapaz
mi opinión de esto digamos no es bueno yo creo que también hay que tratar también bien a la mujer porque también tu mujer también es pues vas a vivir no ve con ella le vas a lastimar le va a doler también pues también se va a recordar también lo que pegas no ve y no hay que lastimar también sí el hijo también mira eso va a mirar igualito también va a querer hacer mi hijo después si yo trato mal mi hijo igualito va a querer tratar mal pues no no está bien pues para mi no está bien eso yo así me discuto un ratito no te voy a mentir me hace renegar también pues fucha a veces a veces no nos entendemos a veces nos entendemos también así hay que conocer también a la pareja no es ucha algunos también de locos se casan se juntan no se conocen bien después las peleas ya no se entienden no ve ya ya así empiezan ya pues cualquier cosita ya se discuten ya pero hay que conocer pues dicen por eso cuando yo mi mamá me dice no ve seguro estás sí le digo pues yo seguro porque no vas a volver me dice pues ya si te vas a casar ya tienes que casarte ya pero algunos papás aceptan eso ya sí hijo separate separate ya como ellos nomás ya interesan y ya no es ya si tu papá te va a decir eso también vos peor ya te vas a separar no es no esta tan bien yo creo que primero hay que conocerse biencito siempre biencito conocerte bien porque vas a vivir toda tu vida pues no es un ratito nomás no es dos años tres añitos ya listo ahí ahí termina no es pues pareja es para siempre más bien ahorita así concubino estoy también después de eso ya voy a un poco ahorraré platita así me voy a casar también me voy a casar voy a ya voy a hacer algo también ya más ya también yo tengo mi hijito también tengo que ser responsable también ya ya no es así nomás sí así es,lapaz
muy bien y ahora vamos abordar el tema de anécdotas importantes en la vida como cada uno de nosotros tiene qué tal qué me puede contar en cuanto cómo fue su niñez,lapaz
tal vez en cuanto alguna anécdota de adolescencia,lapaz
pucha pero uta harto hasta a mi abuelo así igual le he hecho renegar voy a comprar jabón diciendo ya hasta me sé olvidar de comprar jabón pues ahorita vas a ir sí es que me quiero una vez también cuando era este champú voy a ir a comprar champú diciendo v ahorita voy a ir a comprar champú diciendo allá no pues no hay champú pues así diciendo yo se salir pues y mi abuelo no conoce esas cosas champú esas cosas no conoce pues yo diciendo así quieres champú pues champú para lavarse cabello pues no mi abuelo no había sabido usar champú así nomás con una hierba mora mora es con eso se lava pues hierba anda recógete me decía pues yo no como pues hierba así pucha champú me voy a ir a comprar diciendo y se salir se escapar de noche nomás se volver pucha me sabe reñir a mi mamá sabe contarle ese llokalla cancha nomás también quiere salir y mi mamá me sabe reñir cómo cancha nomás y yo le digo a mi mamá acaso todos los días es mamita días nomás es pues sábado domingo aquí encerrado nomás estoy donde más voy a ir mami qué cosa más voy a hacer no hay caso también todos los días estar encerrado también no ve no hay caso no ve,lapaz
así pero así son pues además los abuelos bien estrictos son pegar nomás mano dura son mano duran son esos no son así aquí yo con mi hijo bien buenito soy no ve pero allá no pues uta chicote ya nomás te quieren dar pues bien fregados malos son firmes son no es así pues sí,lapaz
sí que le gustaba el fútbol,lapaz
aquí veo frío siempre es aquí allá calor es pues allá bonito tiempo así aquí yo frío siempre se sentir yo aquí ya estoy como cuántos años a ver veintidós veintiuno me he venido casi como diez años debe ser que estoy aquí ya y frío primero días además uta me se tanto frío se decir mucho frío es aquí allá es calorcito clima templadito es pues sí aquí es frito siempre ha sido no no no es que no ha sido asífrito siempre yo le he sentido,lapaz
pero este es su tiempo ahorita tiempo de frío es pues ahora año pasado estas fechas también ay no me recuerdo che cómo era año pasado igual nomás creo que era cada año creo que yo me quejo cada año digo ay tanto frío ucha tanto frío altiplano peor debe ser digo yo ucha aquí siempre hace frío digo a ver año pasado cómo era pues a ver yo creo que es mismo che mismo nomás yo lo siento el frío ya pero pero así de entity por ejemplo yo no veo que se quejan así acostumbrados también ya están pues es no ve por ejemplo aquí mi amiga mis amigos por ejemplo algunos del altiplano son altiplano ellos no sienten nada aquí a mí nomás me estaban diciendo al comienzo a mí se saben quejar saben decir frío frío hace che aquí tu entity tan frío les digo pero vos de dónde siempre eres pues así me dicen yo calentito vivo pues les digo así soy pero así ellos no sienten pues yo nomás estoy así con con chamarra gruesa ahora ya un poquito me he acostumbrado ya ya ya no siento tanto ahora hace más frío ahorita no no me puedo dar cuenta che así digamos año pasado más frío era no no me puedo dar cuenta no me doy cuenta pero frito siempre es frito siempre es,lapaz
a ver no pues ya ya me he comprado camita ya pues en mi cuarto también chiquito también es mi cuarto chamarra más que todo me compro ahora esas mañaneritas hay pues baratitas también hay unas fibra fibra dicen calentito también es eso fucha a medio día eso me hace sudar eso esa cha chamarrita de fibra no ve chamarra fibra hay ahora esas ropas americanas no ve esas de pluma dicen pues de pluma que es de pluma de ganso dicen de pato dicen esos esos no sé de qué pluma serán caliente es eso también yo tengo una chamarrita así un verdecito yo tengo una chamarrita de pluma hasta mi rodilla debe ser eso calentito por ejemplo es eso ya a veces me pongo con eso también me quedo pero en el trabajo no siento también pues porque trabajo estás trabajando pues te mueves no ve no sientes pues estás haciendo sin tiempo sin tiempo estás haciendo pues una cosa estás jalando otra cosa estás armando también no se siente che no siento yo pero así cuando estoy así en la casa así nomás sentado ahí ya un poquito siento también ya frío frito también es digo yo y ahí ya me doy cuenta pero después de eso así en el trabajo también no no estoy sintiendo che así pero así en la noche cuando quiero volver a mi casa no ve ahí ya mi chamarrita siempre yo me llevo siempre yo chamarrita siempre porque ya hace nomás frío también yo a veces estoy llegando digamos nos quedamos tarde pues también estamos haciendo llego así frito también ya es sí frito ya por eso chamarrita yo me compro así esas chamarritas me ya estas fechas me saco ya también mi chamarrita para el frío también ya y también ya mi mujer también ya tiene pues sus compitas también ya hechos de vicuñita así esas vicuñitas no no entiendo yo su ropa de mujer pero hay unos chompitas con doble frisa dicen doble fibra así con eso caliente nomás estoy dice pues caliente nomás tranquilita estoy dice y también ya frío hace me reclama también pues frío hace pues ya pero ya nos hemos acostumbrado ya sí tranquilo nomás también sí,lapaz
ese covid no ve el que ha aparecido no ve eso a ver yo tanto así sinceramente sinceramente no creo mucho che sí he escuchado dicen pues así con covid no ve noticias esa vez nos han encerrado no ve ahí uta covid covid dicen pues así un enfermo dos enfermos dicen así han muerto dicen me ha asustado pues así bien asustado jodido me he asustado uta están muriendo gente así pero yo me he asustado no te lo voy a negar pero que siempre es esto pues que mata digo yo un mes ya era nos han encerrado no hemos salido a trabajar ucha la plata también se va nomás también pues banco más bien más bien el banco ya esa vez han parado el banco porque yo pago pues banco ya más bien ahí me han salvado porque si no banco más hubiese tenido que pagar después de eso hubiese tenido que pagar también no trabajamos también encerrados qué hubiésemos hecho también y después de eso ya en la noticia sale harto han muerto han muerto así pero mis vecinos nadie no muere che todos vivos nadie muere yo digo será cierto digo también esa vez covid dice no ve diecinueve veinte veintiuno veintidós sigue habiendo covid ahorita segunda ola tercera ola la primera ola cuarta ola ahora quinta ola más ahora pero ya ahora la gente está trabajando normal solo barbijo nomás se pone y y normal la gente sale como si nada esa vez nos han encerrado ahora nos han cambiado un poquito no se che a veces esas veces he creído no te voy a negar uta casi como antes deben ser feo debe ser esto he dicho yo y pero ahora veo que trabajan pero noticia sigue saliendo pues covid sigue habiendo dicen y hasta mis amigos a veces para trabajar no podemos trabajar no ve nos sacamos a veces barbijo para jalar cosas así no ve ya nos sacamos no ve ya no es así y tampoco no ya no me estoy enfermando che sí ya tal vez ahora yo digo hay sigue covid digo yo a veces sí pero un poquito esas veces fregadito nomás también parecía ahora no sé yo creo que ya va perder también ahora también yo me he hecho vacunar ya pues con la vacuna ya veces me he hecho vacunar tampoco no me he enfermado así aunque una vez me he enfermado che,lapaz
sí pero así también tiempo de invierno también era esa esa vez no ve cuando ha empezado a haber no ve esas veces siempre qué fecha era pues eso a ver a ver abril abril haya sido covid no me acuerdo bien ahorita che pero abril digamos mayo junio julio julio haya sido así como estas fechas haya sido tiempo de invierno no ve así esas fechas me he enfermado pues gripe me he enfermado fregado che me he enfermado fucha por un he pensado también yo covid será he dicho pues mi mi señora también ya se ha asustado pues uta este le haiga dado ya tengo otro cuarto ahisitos no ve ahí se han ido a dormir de miedo me han dejado se han alejado y se han ido ya también pues tengo que cuidar también no ve por ahí nomás me he asustado yo y ya no he podido pues mi cabeza me dolía y así débil nomás estaba quería ir al hospital che quería ir pero me daba miedo porque gente muere dicen no ve hartos han muerto pues en la tv mostraban también ha muerto tal gente dicen no ve yo quería ir pero no he ido así nomás también plantitas así me han hecho mielcito así naturales no ve con esas cositas me he hecho pasar nomás también me he hecho pasar a mi a mi señora tampoco no le ha dado pues ni a mi hijo no le ha dado solamente a mi nomás me ha dado me he hecho pasar después de eso también tranquilo nomás he estado che ahora no sé siempre por eso te digo ahorita no sé siempre me haiga dado no sé haiga sido pero hasta ahorita tampoco me enfermado pues esa vez siempre me he enfermado yo también me he asustado por ahí es eso he dicho puede ser he dicho pues aunque a veces también pienso mentira también es esto esto esto están engañando a la gente digo pero pero esa vez también me ha pasado no ve que por ahí es eso también digo pues o sea así entre dos estoy yo yo puedo creer también no porque eso la gente no va como loco también va a usar barbijo no ve puedo creer también que haya pero hay que cuidarse nomás también hay que cuidarse,lapaz
no ve hay que cuidarse nomás por por ahí nomás vamos a descuidar no ve dicen van a descuidar y uno nomás podemos avanzar peor también ahorita le gente usa barbijo nomás y está bien nomás bonito se cuidan nomás la gente porque por ahí puede aparecer así pero en los pueblos he visto yo que no usan che no usan he viajado las anteriores veces no no les veo usar che a mi rarito ya me miran cuando viajo así con barbijo voy no ve me miran así me miran me saco también allá porque chistoso también te miran pues no allá en los pueblitos no usan pues ya tampoco no sienten también o sea no hay no hay que dicen está con covid sí no no hay,lapaz
sí hay muertes no ve ahora también dicen hay muerte natural dicen no ve siempre hay muerte no ve por día uno muere no sé por día cuántos siempre morirán siempre hay muertes pero allá han muerto también pero no me han dicho así por covid a muerto no me han dicho una enfermedad tenía y se ha muerto tampoco no es pueblo chiquito nomás es se conocen entre nosotros también uno ha muerto pero ya viejito también era pues ya abuelito también era pues ya ha muerto si ha muerto y era abuelito dónde más va a vivir digo hasta cuánto años siempre va vivir pues no ve sí así la pasamos,lapaz
antes más antes del ese dos mil diecinueve no,lapaz
no pues más antes hay que ver cuántos años diecinueve veinte veintiuno veintidós cuatro años no también era yo como te digo más me paso trabajando nomás no ve así yo me salía sábados así descansar un rato a comprar como te digo normal era no no no hay un este un así que yo sea un empresario no normal ahorita lo que hago antes no ve lo que hacía mismo nomás estoy haciendo solo que eso tiempos ya vación vacación trabajo todos encerrados no ve ya todo tranquilo ahí encerrados también yo de semanitas me he aburrido pues ya me aburría ya no podía salir ni a comprarte pues ahora había un tiempito no ve en que decían número de carnet no ve sé aprovechar en salir yo pues pero me sabe dar miedo también pero ahí se salir con mi barbijo con mi chullito bonito sé salir y sé irme a comprar la gente también cuidada sabe ser pero no no cambia nada che no todo normal para mi es ahorita lo que lo que hacía antes no ve ahorita lo que hago también es también mi vida ese ese rumbo ya va por ese mismo camino o sea de aquí a unos cinco años voy a seguir haciendo lo mismo qué cosa voy a hacer pues o sea hay que trabajar no ve hay que trabajar eso nomás yo voy a hacer no voy a cambiar nada sí,lapaz
es que es que eso ahora por ejemplo yo veo harto vendedor yo veo más bien comercial comercio comercio digamos en la calle se sientan no ve harto hay eso yo veo antes no sabe ser tanto así ahora yo veo harto comercio en la calle hay sus quesitos sus papas así yo veo harto antes cómo dices eso de antes,lapaz
es comercio informal no ve eso de ahora han perdido trabajo dicen no ve los que trabajan en empresas no ve un amigo de mi ha perdido su trabajo pues ya ya no ya vamos a parar le han dicho pues vamos a descansar hasta que vuelvan a abrir o sea van a volver a abrir las negocios vas a volver a trabajar le han dicho ya no le han ya no le han contratado otra vez se ha quedado sin trabajo pues ahora él estaba así nomás también no trabajaba ahí a mí me ha dicho pues méteme a tu trabajo yo lo que sea voy a estar haciendo ahora conmigo está trabajando sí él trabajaba pues en una empresa creo que era no no sé bien pero así trabajaba él trabajaba y se ha ido pues o sea le han dicho ahí descansate le ha dicho descansate este mes mira todo vamos a cerrar no ve qué cosa voy a abrir pues le han dicho en su trabajo ya diciendo como todos no podíamos salir no ve él también ya no podía salir y han empezado a abrir otra vez y ya ahí ya a él no le han llamado ha ido a su trabajo le han dicho no no queremos mucha gente así ya pues otra cosa ya le han dicho pues ya ya ya no sabía que hacer él sin trabajo triste también estaba sin trabajo después de eso a mí me ha dicho pues puedes ester puedes este búscamelo pues un trabajito yo no pues dónde voy a conseguir trabajito yo albañil yo soy como albañil te puedo ya pero para hombres es así por fregar le he dicho yo para hombre es porque cosas pesadas se hace pues cemento arena esas cosas tienes que alzar mover jalar esas cosas fregadito es le he dicho yo porque le ve a él trabajaba así en empresas y limpiecito nomás caminaba pues ya no de nosotros fregadito jodidito nomás es pues y se ha acoplado che ahora ya con esto con esto se gana platita así ya bien nomás también sí así pero fregado ahora yo como te digo veo pues en la calle así gente que ya emprendedores dicen no ve otros ya se han abierto sus negocios también les ha ido bien nomás también algunos porque habían tenido talento dicen pues habían habían antes no sabían hacer ahora otras cosas han aparecido dicen así esas cositas che y pero no sé siempre yo ahora no sé ahora cómo ahora tampoco no hay yo no veo gente digamos gente que no trabaje ahora creo que ya está normal ya todos ya están trabajando ya los que trabajaban así ya todo ya creo que se ha normalizado,lapaz
yo pienso a ver comercio informal yo creo queestá bien también porque tu propio negocio siempre es bueno no ve has trabajo no ve ahora tu ya ya eres tu propio jefe también pues ya ya no estás dependiendo de alguien a veces o cuando trabajas en un lugar sueldo mínimo sueldo mínimo no es no es este no es un sueldo pues así que tal vez a ver digamos vos digamos que vendes más tempranito puedes salir más te ganas también más de noche llegas más te ganas mientras en el otro a veces todo el día trabajas un sueldo nomás te paga y ese a veces sueldo mínimo poquito es pues no es mucho no no ayuda eso ahora con el comercio informal depende también uno cómo cómo cómo quieren trabajar algunos también medio día también quieren trabajar así o todo el día también se trabajan así es ya mucho depende en parte yo que te digo así está bien nomás yo digo pero creo que también las señoras se atajan che o sea hay vendedor no ve botan a los que están en el suelito fuera fuera de aquí así les botan no dejan trabajar pero también yo también entiendo porque alquiler también deben pagar no ve los que tienen sus tiendas no ve,lapaz
alquiler no debe ser barato pues debe costar también por eso también se atajan también ahora ahí un poco ahí un poquito yo un lado me meto un lado también no sé cómo resolver che yo yo no no yo pienso en los dos también no ve ya digo pues alquiler y si yo tengo mi tienda yo no puedo dejar que se sienten ahí que me esté robando mi cliente digo pues así que no no también digo pues así no no no sé che estoy yo porque jodido está parte che no sé che,lapaz
un poco así porque también para tienda también es plata pues y no te perdonan pues plata a ver que sea el que va a vender así nomás también no paga pero también sino paga también tiene que buscarse su forma no ve ahora por lugares llenos también la gente quiere comprar pues otros lugares no quieren comprar así es,lapaz
costumbres,lapaz
semana santa semana santa semana santa es cuando este se come no ve es cuando se descansa feriado eso no ve,lapaz
ya ya ya no pues se descansa nomás también pues hay pues digamos tradición de comer doce platos siete platos así a ver no yo tanto así no soy tanto che así de este pero sí esas veces también nosotros pescadito sabemos comer pescadito wallaque sabemos hacernos y después de eso así con quesito también así y así normal nomás che,lapaz
en semana santa nosotros por ejemplo este año queso con choclo le hemos metido,lapaz
sí eso nomás también le hemos metido así con su arrocito quesito arrocito así nomás también le hemos metido sí no no hemos hecho algo este feriado era no ve y ahí ese platito nos hemos hecho no no ese platito nos hemos hecho che sí no no no hemos hecho así algunos creo que van iglesia no iglesia no sé bien che sí no no no sé bien,lapaz
semana santa no no he viajado nada aquí en mi casa nomás he pasado ahora sí yo en allá conozco pues así que hacen doce platitos así mi tía por ejemplo sabe hacer sopita pollito qué más sabe hacer pues queso humacha sabe hacer también unos platitos así unos nombres raritos tienen che así con esos platitos saben una vez he comido así platitos pero así de diferentes platitos nada de carne pero así chuñito con su quesito así así cositas nomás también es sí,lapaz
