line,label
y es un una es una yo no sé no esa conexión esa conexión tan grande que hay que por ejemplo yo un día estaba estaba haciendo una gestión en el banco y y estaba con una era de mi trabajo entonces le digo a mi compañera de trabajo le digo espérame un ratito que tengo que hacer una llamada y salgo y le llamo a la v y le digo qué te pasa cómo estás y la v estaba llorando,2
un profesional tendría que estar para poder hacer un buen desarrollo de su capacidad tendría que tener todos los valores tanto morales morales me refiero a todo lo que ha podido adquirir en la familia y como profesional que haya sido inquieto en cuanto se refiere a su perfeccionamiento saliendo de las aulas universitarias porque no no nos olvidemos de que tenemos diplomados tenemos maestrías doctorados que tenemos que aprovecharlos aprovechar su conocimiento y no hacer que teniendo cartones sean para adornar la pared y no así digamos que puedan fortalecer nuestro conocimiento es que de ahí tenemos que partir nosotros como profesionales para poder mejorar el buen perfil como buen profesional,1
toco madera las veces par de veces que me han querido entrar a robar no me he dado cuenta me he puesto muy enojada y les paro el carro y les mando sacando no me doy cuenta que es ladrón hasta después yo no sé si me protege alguien o lo que sea pero agradezco que no he tenido un robo de afuera porque sí he tenido robos internos de empleados,2
ahora actualmente vivo con solo vivimos los dos con mi hija de lo mayor tiempo compartido comparto con ella paso con mi hija y bueno yo soy separado mi hija vive conmigo solo los dos vivimos,2
estoy decidiendo todavía pero mm me inclino más por enseñar y en la traducción de documentos o cualquier cosa que se me aparezca para traducir del español al inglés o del inglés al español,1
sí esta vez sí que he sentido mucho más frío que el año pasado que los dem los años pasados anteriores verdaderamente está haciendo un frío increíble que nunca había sentido antes,1
este problema de los dueños de negocios solitos no,2
así es,2
sí por ejemplo somos muy de los domingos nos reunimos o a menos que sea un día de cumpleaños en semana también hacemos lo posible en llegar todos y celebrarles cumpleaños hacerles sentir especial,2
bueno en mis tiempos libres es dedicarme a mi hija a ver si están cumpliendo con los con las tareas y ver ver lo que más que todo descansar un poco de todo lo que se hace en el día como que se cansa entonces se descansa un poco,2
católica evangélica cristiana un solo dios y eso es todo,2
con los dos con los dos mismo porque es más a usar los carros viejitos hasta se puede decir se puede cobrar hasta un poquito más porque da más trabajo se demora más,2
a ver bueno no sé si divertida yo siempre le he hecho divertido a mi profesión risas,2
yo me acuerdo que me dieron un arroz con langosta creo que es como esos animales con cachos,2
por eso sería para crecer profesionalmente y tener más cosas,2
como le dije la anteriormente que era rebelde que me salía a jugar arriba a la cancha no y también ya un poquito me sí no caía ya no me he llevado bien con mis familiares hasta ahora no como estoy alejada de mis familiares un poquito no me llevo bien con mis familiares desde chica he sido así que mis familiares me dejen que y así algún lado estoy echada no desde pe desde mi niñez siempre he sido así yo sí también de que estido no de de me iba a la cancha estar ahí me dedicaba así a otras cosas no las jóvenes cómo ya se comportaban pero ya también que he tenido a mi pequeña la mayorcita mi hijita ya recién me he venido a este lado a la ciudad a entity,1
a veces cuando había tiempo les llevaba mis niños a pasear ahora cuando también por ejemplo los domingos voy a vender y también voy a venderlos los lu los domingos y mi esposo aquí se queda con mis hijos aquí en casa y llegando de aquí ya directo a descansar porque llego muy tarde también,1
es tranquilo sino que hace mucho frío,2
qué le diré bailar,2
muy unido es sí,2
sí eso ya se ha escuchado mucho en las noticias con los los padres y lo los niños no y en cuanto a este tema,1
bueno es es bueno es muy simple je es como un juego que que caen cien personas en un mapa y tiene que ganar uno solo uno y y hay varias zonas que en las que puedes caer puedes recolectar material este juego se caracteri caracteriza por la construcción eso fue lo innovador de de este juego en cuanto a los demás por eso se diferenció y se hizo tan famoso la construcción eso quién lo iba a pensar de poder construir hacer estructuras bueno de eso se diferenció creo que atra atrajo bastante a a muchos muchos muchos jóvenes que que bueno que que ahora se dedican a eso muchos no,1
qué sería,2
la mayoría de jóvenes ahorita los problemas que tienen son el consumo de drogas otros tienen cómo es este el problema de problema del problemas de alcohol,2
que que en uno de esos viajes mi hijo viajaba está estudian mi hijo estaba estudiando ingeniería petrolera y le mandaron a entity a hacer un curso,1
comimos ya le digo aquí como tradición de aquí es la sopa de de pollo la sopa de pollo o el caldo de gallina que le dicen,2
entonces eso es aparte y hay los cumpleaños sí festejamos uno solo entre los dositos así,2
o sea tiene que ver la persona que está afiliado mismo complicado también la visita cuando uno se retira y ya para completar la la jubilación tocaría si es que ya eso más si ya no estoy trabajando tocaría hacer voluntario así dicen,2
sí la más pequeñita traviesita pero como todo niño creo yo,2
sí d tú tranquila,2
y claro yo ahora soy profesor también de la universidad y entonces ahí veo que hay muchas falencias no yo comparo con cómo éramos nosotros de estudiantes universitarios cómo fue nuestra formación universitaria y lo que es hoy y me da pena en realidad,2
sí son como mis hijos o sea los he criado desde pequeñitos y sí son como si fueran mis hijos,1
no pucha ya de cuidado como le digo justo covid,2
sí o sea peligroso sí justo cuando fue el el terremoto de acá de manabí son diez años nueve años,2
claro sí la verdad sí sí fue muy penoso lo que pasó y no fui a ver de cerca sol mi papá sí fue a ayudar a a sacar las los cosas que bajaron por ese río o algo así entonces pues mucha pena por eso mucha irresponsabilidad de las personas que deben hacerse cargo de limpiar los canales y eso,2
y el queso si puede,2
eso digo me dolía toda la parte del estómago la parte izquierda del abdomen ni siquiera al principio empezó así un dolor simple normal pero después no podía ni siquiera pararme ni pararme me tocaba ni acostarme tampoco me tocaba agarrarme el estómago y estar en posición fetal para poder calmar un poco el dolor,2
cómo cuidarme cómo cuidarme estar alerta de las personas que me rodean y qué se puede decir si algún día llegara a estudiar me gustaría pertenecer a algo de criminalística,2
claro,2
entonces sí salimos con ellos y se divierten bastante son bien libres en ese aspecto ahí nunca los tengo encerrados todo el día y incluso cuando ya me estoy demorando de la comida ya me está el el que es husky,2
sí yo tengo mis animalitos,1
eso del disco de freno es para para que tenga mejor freno,2
no no yo no sé cocinar el encebollado pero me gusta comer,2
no nada,2
bueno pues yo me levanto antes de las seis a hacer desayuno lonche para mi hija voy a dejarle al recorrido regreso y ya me pongo a hacer desayuno para mí lavar la ropa de mi marido y tengo dos perritos son muy significativos para mí y bueno jugar con ellos darles de comer sacarlos a pasear un rato después de eso ya hacer quehaceres de la casa también sé coser ropa,2
pero no nos enfermamos ya casi el último te enfermaste tú no no yo no me enfermé y eso que pasaba igual con ella y ya cuando hicieron las pruebas dije uy yo seré segunda y tercera,2
sí hay cosas que me faltan pero eso voy a procurar hacerlo,2
cada uno con su familia bueno somos tres los que tenemos familia mi hermano el que estudia en la policía él pues está por el momento lejos de aquí,2
un barrio peligroso es acá en el sector del comité del pueblo,2
claro,2
sí fue una de las mejores inversiones que he hecho bueno o sea es la primera cosa que tengo yo como mía,2
es costumbre porque en carnavales siempre festejamos ya que mi papá nació un veintinueve de febrero así que no suele tener cumpleaños y desde que nació mi papá es potosino y en su pueblo le festejaban siempre en carnavales o sea martes de challa siempre le celebraban ese día y o sea es una costumbre que hemos seguido porque a mi papá le gusta y le hace recuerdo el tiempo que vivió con sus abuelos allá en entity y estamos siguiendo ese deseo que mi papá tiene y siempre le festejamos en martes de challa y hacemos el plato que le gusta que es el cerdo,1
es casi cerca de las montañas es como monte,2
me levanto temprano tengo que dejar todo cocinado después me dedico a hacer a hacer mi l mis las labores que tengo para la venta de de de lo que realizo bueno yo me dedico a tejer entonces desde temprano me tengo pedidos y tengo que terminar esos pedidos y me encargo todo el día de eso,1
y también él sí de usted,2
algo muy ecuatoriano que digamos aquí,2
bueno el carro un carro viejito siempre da un poco más de trabajo,2
así pero ya cuando cogen la adicción es como como la droga dice que es esos vicios,2
a las escondidas a la rayuela a la soga eso,2
las carnes la mezcla de carnes y el sabor es diferente,1
de los que conozco me gusta más entity me gusta la zona sur pero también me gusta entity que donde he viajado bueno a mi esposo mis hijos no les gusta mucho el clima pero a mí me encanta ese clima húmedo fresco a mí me me encanta y a mí me sienta bien,1
no sí por ejemplo yo me quedé embarazada temprano a los diecisiete me quedé embarazada y para qué si así es como quería que quede y me quede embarazada no es que mis hijos no han sido queridos vea mi segundo hijo sí le busqué porque no me podía quedar embarazada hacia los nueve años me quedé embarazada hasta los nueve años me quedé embarazada antes de también tuve un arrojo que dije por algo debe ser y después de eso me quedé embarazada del segundo,2
o sea trabajábamos o sea estábamos en un grupo de clown y teníamos que ingresar a a animar y todo lo demás a la parte de de niños quemados creo que eso fue lo que a mí esa parte fue así como no puedo trabajar porque esto me destrozaba demasiado entonces igual el trabajo con niños con cáncer o sea es verles a los pequeños y ver cómo ellos te entregan todo no o sea porque los niños hacen eso te entregan todo se sueltan todo tú aprendes y sales más vivo de trabajar con ellos entonces dije no o sea esto me encanta y yo quiero hacerlo toda la vida y hasta ahora a la actualidad yo soy soy docente trabajo con mis pequeños soy de la docentes que sí sí se enseña con el corazón a veces con el corazón de madre y parecen mis pollitos entonces,2
nos cacharon,2
claro mi papá le gustaba le gustaba irse a la gallera,2
sí yo yo yo le peino hasta ahorita,2
no,2
a entity,2
a hacer el a unos a hacer bien otros a hacer mal,2
sí yo he trabajado hasta mis diecisiete dieciocho años antes de ir al cuartel,1
sí eso me gusta a mi nos prendemos eso también en las noches también nos prendemos sí,1
y cómo cómo le va en su matrimonio,2
hasta tarde sé que termine porque él andaba tocaba,2
nací aquí en entity en el sector de la magdalena,2
por primero sí y pues eso no me gusta pero y en entity es como algo tan cercano que tú puedes ir a pie donde a donde quiera llegar a tu destino,2
claro un tiempo como le dije y si me buscabas digo dame tiempo dame tiempo pero el papá no estaba de acuerdo porque no sabía que nos habíamos separado dijo que no no quiere pasar por lo mismo que en fin que tienen que regresar pero bueno no tanto por sus hijos por sus hijos ya están grandes sino que por ustedes mismos pero siempre y cuando haya amor porque si no hay amor para qué de gana se hace daño el uno al otro y y no es por nada pero la chispita que teníamos en serio se encendió,2
sí gracias a dios,1
sí pero además mi mamá tuvo dos partos antes de estos ocho sí es decir yo tengo mi primer hermano fallecido falleció a la semana de nacido,2
cuando hace sol ahí se despierta el cotopaxi así cuando está oscuro no no no,2
templado sí como entity entity esos dos pero el clima de entity entity entity y entity no no me agrada,1
por aquí por el sector donde vivo mismo,2
sí pero cuando estoy enojado cuando me dicen algo que no me gusta,2
no a los carros nuevos no no molestan eso todavía,2
qué sería pues o sea los sueños de cumplir es o sea nosotros estábamos construyendo una una pequeña casa y entonces la pandemia se nos se nos dañó a todo estaba yo también estaba trabajando mi esposo también y entonces esta pandemia suspendió todo y y ya pues para el futuro quisiera es ahorita o sea terminar mi mi casita que estoy haciendo,2
me gustaría conocer todos los países del mundo si fuera posible pero me algo que me siento que me hace falta porque mucha gente me habla mucha gente se ha ido y yo no he podido vivirlo es ir a europa a ratos me pongo a pensar no sé qué quiero hacer en europa así a detalle pero sé que quiero ir a europa y sé que quiero que sea un viaje largo porque se puede recorrer por muchos lugares en europa es fácil moverse de un país a otro es lo que todo el mundo te dice entonces me gustaría ir a europa me gustaría ir a australia me gustaría ir a nueva zelanda porque una vez cuando yo estaba en el colegio no sé qué tan pequeño era pero vi un video sobre nueva zelanda y decía o salía una montaña un nevado y a las faldas de la montaña ya era la playa entonces decían que es increíble el país porque puedes tener la montaña el hielo y la playa a por poco a cinco minutos entonces yo vi eso y dije yo quiero ir a nueva zelanda luego me puse a averiguar cómo se llega a nueva zelanda y es bastante complicado entonces dije bueno será otra ocasión pero ese es un países que que pienso me me gustaría conocer y más qué países me gustaría ir a eventos hay ciertas cosas que me gustaría vivir que no se las tiene en el país donde yo nací entonces me gustaría experimentar irme a a un mundial de fútbol irme a la final del mundial de fútbol donde la cosa sea como se ven en las propagandas una fiesta todo el mundo feliz muchos colores me gustaría ir a una carrera de la fórmula uno me gustaría inclusive ir a unas olimpiadas me gustaría ir a parte del viaje que hice a argentina fue por un festival de música que también era el el evento no tenía ese sueño de ir a a argentina no era así pero el poder disfrutar de ese evento ese festival de música que nos gustaba con mi hermana las bandas que iban a presentarse entonces nos decidimos y nos fuimos y descubrí que argentina es muy bonito entonces más que el país tal vez lo que a mí más me atrae son este tipo de de situaciones o de como te decía eventos que puedo tenerlos ahí,2
antes salía ahora ya no ya no ya estoy madurando un poco más y ya ya no salgo ya,2
pues yo creo que sí ha habido un poco de cambio de las nuevas escuelas a la escuela tradicional sí ha habido un cambio porque vas pensando ya en otras cosas no o sea ya te vas enfocando ya como joven te vas enfocando ya en otras cosas y vas dejando esa manera tradicional de enseñar sí habrá muchos que todavía la usen no te digo que no pero como todo el mundo o sea uno decide cómo enseñar y cómo se pone más cómodo para esto pero yo creo que sí ha habido cambios sí ha ido cambiando la la educación no una manera en que me gustaría que sea mucho más,2
reducidos,2
bueno si hablamos de la ciudad de entity hablamos de diferentes pisos ecológicos y mucho se dice de que entity es el resumen climatológico del mundo tenemos al mismo día tenemos invierno tenemos primavera tenemos otoño y tenemos agosto no mes del viento entonces vale decir de que entity es el resumen de climas bueno a lo que está promediado o está diagnosticado para este año lastimosamente por el cambio climático y nosotros como personas no cuidamos a nuestro medio ambiente está diagnosticado que sí este año el frío va a ser más más fuerte vale decir lo que quiere decir que tenemos abrigarnos porque sabemos que el invierno y fríos fuertes nos pone la salud mal vale decir nos resfriamos,1
ahí sí es terrible,2
normal,2
toditos estamos en la ciudad sí,1
no ya no tomo así nomás,2
lo mismo mi señora como no sabe leer y escribir y como se hace pero bueno toca ver dice que ir a ver personalmente uno,2
limpiar la cocina,2
sí,2
he nacido aquí en entity entity sí,1
un poquito enojona y tiene el cabello de color negro,2
es como que más sensible aquí siento que me arde o sea a veces tengo que estar poniéndome así salivas porque me arde me quema no toda la cara pero en estas partecitas de acá sí hay como que partes que le pega más el el sol la radiación,2
también estuve ahí,2
sí que le gustaba el fútbol,1
exacto,2
sí bastante bastante,1
sí sí bastante hay perritos que no son míos y llegan a la casa y allá y aunque a veces llega mi marido los corre pero ellos saben ya también cuando él no está ellos llegan ahí,2
solo conocidos me fui a aprender costura con con la dueña de donde viví y pues siempre me sentí como en en casa incluso más que en mi casa me sentí muy en casa y muy buena la gente de allá sí otra es que para ellos el dinero no es como aquí en la ciudad de entity no es como exigente allá todos ponen entre todos y no se hacen problema y yo eso puedo resaltar de ahí y es muy bonito,2
once de agosto de mil novecientos ochenta y tres,2
a mí me gusta la alita,2
sí solo la mía solo la mía y nada más y eso fue el momento más bonito que me ha pasado eran bastantes invitados había harta comida,2
no escucho mucho reggaetón ahí nos vamos escuchando de todo,2
o sea que sí sí,2
no que la cola nomás es recta cierto ahí es como un perrito bien bonito con los ojitos parados así,2
hemos festejado los cumpleaños de ellos los míos a veces vamos donde los papás festejamos los cumpleaños de la mamá el día de la madre fin de año hemos pasado ahí en navidad igual,2
no ya no porque más me acostumbro esta en este en este en aquí en playa verde porque me he llevado bien con los vecinos y con la tienda con aquí no de tu tienda con tu mamá y con las personas más que me hablan que me aconsejan todo claro sí,1
y ya pues así no pudo coger porque sí estábamos nosotros pista no sé si me acuerdo,2
claro que sí hola yo soy j j y claro que sí es un placer ser parte de esta entrevista ojalá te pueda ayudar,1
algo que no permite que se desarrollen y bueno hay mucho de fondo esos aspectos por ejemplo todavía le falta mucho a la ciudad o sea mejoras en cuanto a vialidad en cuanto a a transporte público todavía eso eso no me gusta mira mucho de la ciudad por eso yo los jueves que tengo pico y placa pico y placa es el es la restricción vehicular que tenemos aquí en la ciudad entonces ciertos días tú no puedes circular con tu vehículo entonces yo los jueves no puedo sacar mi vehículo salvo ciertos horarios pero como salgo a trabajar ya prefiero dejar el vehículo todo el día en casa y y de mañana bueno me voy en taxi a dejarlo a a m a la escuela y ya al regreso igual lo vengo a dejar a casa tengo la suerte de venir a almorzar a casa tranquilo y regresar a la oficina y esos trayectos los hago caminando o sea prefiero que en lugar del transporte público prefiero caminar,2
no sí es chévere y bueno y acá en la familia los ocho que somos con mis papis y mis hermanos mi mamá mi hermano y mi hermana también cumplen en septiembre o sea,2
y ahí sí vino los vecinos los amigos todo esas cosas,2
no pues casi no había teléfonos en ese tiempo o sea solamente la gente que realmente tenía recursos tenía,2
y la verdad quisiera tener solamente una hija no más,2
sí a personas mayores,2
sí yo soy la única que lo toma tan frecuentemente porque en mi casa mi hermana y mi mamá tampoco se mueven mucho en carro pero tampoco salen mucho entonces en general la que toma más bus soy yo,2
sí,2
sí tengo dos de dos gatitas,2
sí arte música inglés lenguaje porque no sé o sea es lo normal pero sí siempre me dijeron no qué te pasa no estudia otra cosa y yo siempre decía bueno si es que uno no arriesga no gana y es que uno no se esfuerza pues tampoco entonces sí me gustan las cosas complicadas pero sí me encanta la química me gusta full la química e iba concursos también representando al colegio más adelante como que en segundo tercero de bachillerato y no sé o sea siempre me gustó más que la biología,2
sí,2
tengo mis hermanos mayores también que están en aquí en entity también viven ellos,1
con eso pues tendría mi propia casita no mi propia casa para estar tranquila no así para no pagar alquiler mejor que es estar en la comprarse una casita si tendría por eso mi sueño es trabajar quiero así trabajarme y tener mi propia casa para estar tranquilo y para que estén mis bebés tranquilas también aunque sean jóvenes ya van a tener su cuartito sí así sería mejor sí,1
bueno a un inicio hemos podido ver de que en la cuarentena gracias a que nos ha sorprendido está enfermedad no no gracias sino que nos hemos visto sorprendidos no conocíamos cómo tratar o cómo cuidarnos eso ha sido de que tengamos que perder muchos parientes en los hospitalles en los centro de salud nos hemos dado de cuenta los que han tenido este problema se ha visto de que en la casa se podía tratar mejor que en el hospital porque en el hospital llegaban y los entubaban y al entubarlos hacía de que no tenga la atención que podía haber tenido en la casa en la casa tenía el apoyo de la familia más allá de hacer el cuidado respectivo pero se le podía dar mates porque nosotros tenemos un medicinas caseras que sí nos dan solución algunas enfermedades entonces las que tenemos entonces eso ha hecho de que se podía tratar mejor en el domicilio que en hospital más allá de lo económico porque no nos olvidemos que los hospitales pedían cinco mil dólares de anticipo o diez mil no sé según el hospital el nivel del hospital o la clínica para poder tratar el covid el alcalde recuerdo al alquilado lo que era el ex sheraton para poder tratar porque ya faltaba camas faltaba hospitales pero sin embargo yo me doy de cuenta y digo dónde estaban nuestros cientistas tenemos cientistas tenemos militares que son cientistas tenemos médicos dónde están dónde estaban para no poder prever este tipo de virus entonces quiere decir de que nosotros no estamos para pandemias y esto hace de que el gobierno tenga que ver este tipos de problemas en salud para poder frenar o paliar de alguna manera cualquier enfermedad que se pueda venir a posterior porque esto es una señal y muestra de lo que podemos pasar a futuro si es que estamos desprevenidos,1
buenas noches gracias un gusto y estoy bien,1
primarios,2
exacto,2
bueno hasta el día de hoy en la mecánica la mecánica mecánica desde los catorce años hasta el día de hoy,2
de mi parte mismo así mismo tengo un hermano mío que vive allá en entity ahí donde tengo la casita donde trabajaba en el banco de la vivienda no ve él así mismo se dio mucho al trago y hasta ahora es y es como mendigo ya si no toma un día no es él dice que el cuerpo comienza a temblar sino toma trago,2
sí está sí está yendo unos días pero a veces cambian de horario a veces suspenden o sea está está está un poco duro en en entity con estas enfermedades que estamos viendo pues que hemos sido de ver,2
normal,2
o sea y eso está mal,2
mi otro hermano que tiene dieci tiene ya veinte años,2
claro es que ya sabían de donde cogíabamos nosotros pero era divertido pero ahí yo aprendí mucho mucho,2
voy a cumplir cuarenta,2
yo vuelta tenía un terrenito de aquí por casi al pie del cotopaxi por cordilleras tenemos ahí tengo un terrenito una hectárea ahí tengo también papitas mellocos habas hierba para mis vaquitas de allá traigo para mis vaquitas cuando acá falta siempre traigo de allá también,2
treinta y ocho años que tengo toda la vida,2
sí soy muy fan de de los videojuegos siempre desde pequeño fui vicioso por así decirlo siempre tuve wii play y soy de play la verdad no me voy mucho por el lado de xbox siempre fui el el el que me gustaba el fifa y el mejor del fifa de mi curso siempre me dedicaba bastante le dedicaba bastante tiempo al fifa la verdad en fines de semana y o días de semana cuando se daba y me gustaba mucho jugar y hubo una época del no tal vez hasta el hasta cuarentena dos mil veinte que justo salió el juego fortnite y no pues la sensación en todas las plataformas en todos los jóvenes que les gusta jugar y y le dedicaba bastantes horas al fortnite fue fue una muy linda época porque más allá de del juego podías hablar con tus amigos jugar yo me me gustaba esa esa como soy fanático de los juegos con mis amigos le metíamos todo el día peor en cuarentena lógicamente mi mamá se cansaba de que juegue y nada pue tuve mis tuve me riñó por varias por varias varios días que estuve jugando todo el día no y bueno le dediqué bastantes horas pero creo que el el juego que más me gusta es fifa por el tema del fútbol no porque me encanta el fútbol y y bueno lo juego bastante,1
con nadie,2
pero bueno,2
yo no no estoy casado pero tengo un hijito tengo yo yo co con mi tengo mi señora concubinos también nomás somos no nos hemos casado todavía recién ya yo creo que de aquí a un tiempito también ya vamos a juntarnos y ya ya vamos a casarnos también ahorita yo vivo nomás también yo y un hijito tengo también ya y con eso ya me he juntado ya,1
y solamente son dos o sea son dos llantas súper gordas adelante atrás,2
ya me quedé hasta hasta el dos mil ocho trabajando y aprendí y me puse mi propio o sea monté mi propio negocio,2
yo a mí me gusta más el frío me gusta el frío pero siempre hay momentos que ya cansa prefiero yo prefiero el calorcito para estar más ligero de ropa porque lo que cansa del frío más que todo está cargado de ropa porque después del calorcito es estar ligeros porque me gusta viajar a lugares más cálidos también para estar así frescos ligeros de ropa más que todo,1
ss nosotros mi mamá vendía en la puerta de la escuela su casa de mi mamá era cerca a la escuela entonces mi mamá ha salido a vender dulces gelatinas refresquitos de todo hasta fruta ponía mi mamá entonces nos hacía despertar y teníamos que ayudarle a mi mamá a hacer en la noche hacíamos las gelatinas éramos entre artos también entonces todos cada uno preparaba y alistaba para hacer para el día siguiente y luego ya en la mañana uno se mi mamá iba a comprar agarrar fruta yo voy agarrar fruta y ustedes van a estar sacando para vender y como éramos con mis hermanos con mis hermanos menores y sacábamos a vender pues todo todo ya pa que llegue mi mamá ya tenía que estar todo sentaditos para vender llegaba directo mi mamá a hacer sentar las frutas y sabemos ya empezar a vender y luego nos sabemos ir a la escuela de la escuela sabemos llegar a medio día como era cerca entonces rápido teníamos que llegar a la casa y después ya no había ni tiempo para hacer la tarea porque teníamos que ayudarle a mi mamá y le ayudabamos a vender porque mi mamá vendía comida más y eso también tenía que hay que cocinar para el recreo por ejempl ya sabe cocinar en la tarde ya eso hay que ayúdenme todo teníamos que haer sabemos preparar eso y sabemos ayudarle a vender hasta antes en la noche más había colegio ahora casi no hay antes había el colegio nocturno entonces entraban a las siete seis y media yo creo entraban y ya salían ocho y media a nueve los estudiantes había pues harto énfasis alumnado en el colegio y mi mamá se rato sabemos vender sigue pues hasta que se vayan once doce de la noche ya sabe ser y sabemos estar sigue ahí vendiendo qué vamos a hace ahora ya luego de entrarnos y recoger todo a preparar también para el día siguiente hacer los refresquitos la gelatina la gelatina tiene que congelar lo hacíamos en bolsitas y lo dejabamos al patio y al día siguiente bien congelado las gelatinas y eso ya vendia sacábamos para vender en el puesto también,1
sí qué día que granizó domingo sí domingo fue que granizó,2
